_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
223,0,616,3175,microsoft windows vista home basic upgrade [ dvd ],microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87
224,0,1305,891,microsoft visual studio professional w/msdn professional 2005 renewal,microspot macdraft professional edition,microsoft software,,799.0,249.99
225,0,1251,917,adobe acrobat standard 8.0,adobe cs3 design standard upsell,adobe,,449.99,934.99
226,0,93,2867,microsoft office frontpage 2003 academic version windows ),microsoft onenote 2007 ( pc ),microsoft,,159.98,99.95
227,1,92,1648,computrace lojack for laptops 4 year subscription,absolute software lfl-n2-48 computrace lojack for laptops 4 year license,absolute software,,119.99,105.68
228,0,511,3175,microsoft publisher 2007 version upgrade,microsoft ( r ) powerpoint ( r ) 2002 upgrade,microsoft,,99.95,108.87
229,0,516,897,adobe creative suite cs3 design premium upgrade [ mac ],adobe contribute cs3 upgrade,adobe,,599.0,82.99
230,0,1262,955,adobe flash pro cs3 upgrade [ mac ],adobe pagemaker 7.0 for mac version upgrade,adobe,,199.0,79.99
231,0,273,1253,quickbooks credit card processing kit 3.0,quickbooks ( r ),intuit,,39.95,199.99
232,0,991,260,instant immersion spanish audio deluxe,topics entertainment instant immersion german 2.0,topics entertainment,,39.95,17.55
233,0,705,204,professional home design suite platinum,punch software pro home design suite,punch ! software,,99.95,61.8
234,0,229,352,vcomm system suite professional 7,adobe cs3 flash professional,avanquest,,49.95,724.99
235,0,532,1099,quickbooks pro 2007 for mac ( mac ),quickbooks ( r ) premier 2003,intuit,,199.95,499.99
236,0,1145,3027,microsoft office 2004 standard ( mac ),microsoft office visio standard 2007 upgrade ( pc ),microsoft,,399.99,129.95
237,0,1282,2177,adobe after effects cs3,adobe after effects professional 7.0 software effects software,adobe,,999.0,998.95
238,0,1199,3138,dreamweaver cs3 9 mac ed 1u,adobe dreamweaver cs3 complete package 1 user academic cd mac,adobe-education-box,,199.0,189.0
239,1,1283,496,namo webeditor 2006,csdc namo webeditor suite 2006,namo,,99.99,83.92
240,0,1334,1612,adobe creative suite cs3 web standard,total training for adobe creative suite 3 design premium,adobe,,999.0,279.95
241,0,781,2137,microsoft excel 2004 ( mac ),microsoft microsoft office 2004 software suite mac education apple & mac software,microsoft,,229.99,148.95
242,0,586,1036,quickbooks premier professional services edition 2007,quickbooks ( r ) pro 2007 edition 3-user,intuit,,399.95,499.99
243,0,490,1105,microsoft visual studio professional 2005 upgrade,microsoft visual basic . net standard 2003,microsoft software,,549.0,108.95
244,0,592,1564,adobe after effects cs3 upgrade,adobe dreamweaver cs3 upgrade windows,adobe,,299.0,236.74
245,0,258,2423,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft student with encarta premium 2008 complete package,microsoft,,5479.0,43.6
246,0,615,1146,adobe creative suite cs3 design standard upgrade,adobe creative suite 3 design standard complete package 1 user academic windows,adobe,,399.0,369.0
247,1,987,825,casual games pack,egames . inc casual games pack,egames,,19.99,16.62
248,0,571,3183,microsoft visio standard 2007 version upgrade,microsoft ( r ) money 2004 standard,microsoft,,129.95,29.99
249,0,1042,1440,genuine fractals print pro 4.1 sharpener pro 2.0,onone software inc. gpp-55211 genuine fractals print pro 5 1u,onone software,,,274.97
250,0,453,548,phonics success deluxe 2006 ( large box ),topics entertainment math success deluxe 2008,topics entertainment,,49.99,31.06
251,0,1111,1409,apple final cut studio 2 ( mac ),apple software m9372z/a final cut express 2.0 upgrade,apple,apple software,1299.0,79.99
252,0,1008,2162,norton internet security 2008 10 user,symantec norton internet security 3.0 software for macintosh apple & mac software,symantec,,199.99,89.95
253,0,599,836,instant immersion french deluxe 2.0,topics entertainment instant immersion ingles audio deluxe,topics entertainment,,49.99,17.55
254,0,146,1014,microsoft mappoint 2006 standard edition,microsoft office basic edition 2003 license and media,microsoft,,299.0,124.95
255,0,138,1892,sonicwall gms standard edition 10 node license,01-ssc-3363 sonicwall global management system standard edition license 10 nodes win,sonicwall,,,1835.31
256,0,314,1447,zipmagic personal edition,i copydvds 2 professional edition,allume systems,me-too-software,19.95,27.9
257,0,654,2833,acrobat professional 8 ( windows ),microsoft office accounting professional 2007 ( pc ),adobe,,273.0,229.95
258,0,30,568,adobe fireworks cs3 [ mac ],adobe fireworks cs3 academic,adobe,,299.0,99.99
259,0,211,2423,microsoft entertainment pack ce,microsoft student with encarta premium 2008 complete package,microsoft,,49.5,43.6
260,0,273,3133,quickbooks credit card processing kit 3.0,quickbooks ( r ) credit card processing kit 2007,intuit,,39.95,39.99
261,1,1275,2338,punch ! super home suite,punch software 38100 punch ! super home suite ( small box ),punch ! software,punch software,49.99,45.99
262,0,140,1804,retrospect 6.0 desktop mac upgrade,bu24a600000 emc insignia retrospect desktop v. 6.1 upgrade package 2 clients cd,dantz,,59.99,51.85
263,0,1332,1584,emedia blues guitar legends,emedia essential bass guitar dvd,emedia,,29.94,16.95
264,0,731,423,instant immersion italian platinum,topics entertainment instant immersion japanese crash course,topics entertainment,,129.99,6.56
265,0,851,2008,punch ! professional home design platinum v10,instant home design 3.0,punch ! software,,99.0,15.9
266,0,1268,2163,acid music studio 7,acid music studio 6,sony media,sony-pictures-digital-entertainment,78.95,59.95
267,0,627,2048,reader rabbit kindergarten version 1.1,jumpstart kindergarten ( jc ),the learning company,,9.99,9.9
268,0,860,265,apple ilife '06 family pack ( mac dvd ) [ older version ],apple iwork '06 family pack,apple computer,,99.0,99.99
269,0,1136,1192,mediafour macdrive 6 for windows,act ! 2004 for windows,mediafour corporation,,49.99,249.95
270,0,512,2688,microsoft windows xp professional upgrade with sp2,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,microsoft software,,199.99,549.95
271,0,1038,2565,printmaster 17 gold by encore software,marine aquarium & goldfishscreen saver by encore software,encore software,,30.66,18.27
272,0,584,111,microsoft windows vista business full version [ dvd ],t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,microsoft,,299.95,186.73
273,0,361,1678,adobe creative suite cs3 web standard upsell,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,adobe,,799.0,1482.0
274,0,1267,2829,places ( pc & mac ),cosmi imusictools ( pc ),fogware publishing,,29.99,19.99
275,0,29,1020,family tree maker 11.2 collector 's edition,sony playstation 2 need for speed carbon collectors edition,encore,,109.95,29.99
276,0,248,111,microsoft windows small business server cal 2003 license pack 20 client addpack device,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,microsoft software,,,186.73
277,0,943,340,rome total war gold edition,destineer rise of nations gold edition,sega-of-america-inc .,,19.99,45.99
278,0,172,2334,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,arcserve bkup protection suite exch r11 .5 upg-v prod only,computer associates,,,2249.99
279,0,1264,1183,punch ! professional home design suite,web easy ( r ) professional 6,punch ! software,,69.99,49.99
280,0,139,893,adobe creative suite cs3 design premium upsell [ mac ],adobe cs3 design premium upgrade,adobe,,1599.0,619.99
281,0,225,2206,microsoft powerpoint 2004 ( mac ),microsoft office 2004 software suite oem mac apple & mac software,microsoft,,229.99,239.95
282,0,644,2850,microspot macdraft pe ( mac ),microsoft office 2004 for students and teachers ( mac ),microspot ltd.,,99.95,134.99
283,0,225,2877,microsoft powerpoint 2004 ( mac ),microsoft office outlook 2007,microsoft,,229.99,109.95
284,0,350,939,adobe creative suite cs3 design standard upsell [ mac ],adobe cs3 design premium academic,adobe,,899.0,575.99
285,0,1246,1377,peachtree by sage complete accounting 2007,peachtree ( r ) complete iii,sage software,,269.99,103.99
286,0,287,3089,sibelius 5 professional edition,systemsuite 6 ( tm ) professional mini,sibelius-software-ltd .,,599.0,49.99
287,0,49,2987,reference success deluxe 2006,elementary school success deluxe 2006,topics entertainment,,49.95,12.95
288,0,942,854,my guitar,mike dowling homespun swing guitar,emedia,,29.95,36.67
289,0,618,2998,pop-up stopper professional,orgchart professional 1.3,panicware,,29.99,39.95
290,0,827,2325,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,make finale allegro software music production software,m-audio,,299.99,164.95
291,0,781,1162,microsoft excel 2004 ( mac ),microsoft ( r ) access 2007,microsoft,,229.99,109.99
292,0,1183,2166,sims 2 pets expansion pack,the sims expansion collection vol 1,aspyr media,,34.99,8.72
293,1,1203,590,corefx three level,sos aggregation company corefx three level-core learning ltd.,core learning,,59.95,51.09
294,0,562,1213,adobe dreamweaver cs3 upgrade [ mac ],adobe creative suite 3 ( cs3 ) design premium upgrade mac,adobe,,199.0,569.97
295,0,519,1788,microsoft student with encarta premium 2008 dvd,fb7-00576 microsoft encarta premium 2007 media volume cd win french,microsoft,,49.95,23.53
296,0,1336,677,delorme topo usa mapping software 6.0 east region,delorme mapping street atlas usa 2007 plus dvd xx,delorme,,49.95,53.37
297,0,1196,2987,individual small business advantage deluxe 2006,elementary school success deluxe 2006,individual,,49.99,12.95
298,0,1151,3219,pc tools spyware doctor 2007,pc tools spyware doctor 2007,encore,,29.95,29.99
299,0,1269,204,punch 5 in 1 home design,punch software pro home design suite,punch ! software,,39.99,61.8
300,0,751,2710,project x project management software,software management approaches : project management estimation and life cycle,marware,,199.95,64.95
301,0,1122,2020,apple xsan ( mac ),apple ilife 06,apple,,,70.47
302,1,740,930,chessmaster 9000 ( mac ),chessmaster 9000 : feral interactive,feral interactive,,39.99,38.99
303,0,592,893,adobe after effects cs3 upgrade,adobe cs3 design premium upgrade,adobe,,299.0,619.99
304,0,274,2062,instant immersion italian 2.0,instant immersion language lab deluxe edition,topics entertainment,,29.99,14.9
305,0,731,845,instant immersion italian platinum,topics entertainment instant immersion italian 2.0,topics entertainment,,129.99,17.55
306,1,718,450,land before time : kindergarten,brighter minds land before time : kindergarten,brighter-minds-media-inc .,brighter-minds-media-inc .,9.99,9.99
307,0,669,1115,printmaster gold v 17.0,printmaster ( r ) gold 17,encore software,,19.99,19.99
308,0,541,2480,microsoft onenote 2007,microsoft b21-00806 ae mappoint 2006 cd,microsoft,,99.95,50.39
309,0,1349,430,adobe creative suite cs3 web standard upsell [ mac ],adobe cs3 web standard upgrade,adobe,,799.0,413.99
310,0,1351,3110,learn to play keyboard ( jewel case ),cross stitch design studio ( jewel case ) ( 8006 ),alfred publishing,m-and-r-technologies,9.99,9.59
311,0,1038,2544,printmaster 17 gold by encore software,encore software 10741 the print shop 22 deluxe sb cs by the print shop,encore software,,30.66,42.97
312,0,536,1696,adobe photoshop elements 4.0 ( mac ),adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,adobe,,89.99,139.51
313,0,1072,2139,marine aquarium & goldfish screen saver by encore software,marine aquarium & goldfish screen saver by encore software,encore software,,,19.99
314,0,347,2457,jumpstart advanced 1st grade v2 .0,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,knowledge adventure,,19.99,16.93
315,0,364,3213,adobe premiere elements 3.0 [ lb ],adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource center cd,adobe,,99.99,104.99
316,0,615,3188,adobe creative suite cs3 design standard upgrade,adobe creative suite 3 web standard complete package academic cd mac,adobe,,399.0,369.0
317,0,506,946,corel wordperfect office 12 standard upgrade,adobe cs3 design standard upgrade,corel,,149.99,413.99
318,0,636,2027,mavis beacon teaches typing deluxe v17,mavis beacon teaches typing 16 deluxe,encore software,,39.99,34.9
319,0,593,521,adobe indesign cs3 upgrade [ mac ],adobe cs3 design premium,adobe,,199.0,1865.99
320,0,484,521,adobe premiere elements 3.0,adobe cs3 design premium,adobe,,161.73,1865.99
321,0,1322,1842,adobe creative suite cs3 design premium upsell,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,adobe,,1599.0,20.97
322,1,688,250,phase one capture one le,phase one capture one le,phase one,,,76.99
323,0,554,3048,instant immersion german deluxe 2.0,instant immersion italian 2.0,topics entertainment,topics entertainment,39.99,20.99
324,0,26,183,adobe premiere pro cs3 upgrade,onone software qx-tools pro 7 upgrade,adobe,,299.0,69.17
325,0,524,1856,apple final cut express hd 3.5 ( mac ),ma265zm/a final cut express hd v. 3.5 media volume dvd mac multi-country,apple computer,,299.0,12.98
326,0,875,2462,century software tinyterm plus v. 4.0 complete product,century software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc,century software,,,395.97
327,0,424,2357,vpn manager five to ten firebox,vpn manager 10 fireboxes watchguard wg4010,watchguard technologies inc,,1995.0,831.36
328,0,1264,1062,punch ! professional home design suite,punch software 25100 punch ! master landscape and home design,punch ! software,punch software,69.99,45.99
329,0,799,744,hp dss software v. 4.0 complete package t1936aa ua0 ),prw photo explosion deluxe v. 3.0 complete package 1 user cd win,hewlett-packard - ( consumables ),,630.36,47.6
330,0,558,3021,instant immersion spanish 2.0,instant immers spanish dlux 2,topics entertainment,,29.99,36.11
